#,94,95,96,97,98,1,2,3,4,5,6,7,101,102,103,104,105,106,107,108,109,110,111,112,201,202,203,204,205,206,207,208,301,302,303
35,0,-25,75,0,0,70,0,-11,12,0,-11,12,120,110,95,90,95,95,120,95,95,110,95,105,330,85,165,165,165,120,330,165,0,0,0
36,0,-25,75,0,0,70,0,-11,12,0,-11,12,120,108,94,90,94,96,120,96,94,108,96,104,340,85,165,165,165,120,340,165,0,0,0
37,0,-25,75,0,0,70,0,-11,12,0,-11,12,120,106,93,90,93,97,120,97,93,106,97,103,350,90,170,170,170,130,350,170,0,0,0
38,0,-25,75,0,0,70,0,-11,12,0,-11,12,120,104,92,90,92,98,120,98,92,104,98,102,360,90,175,175,175,130,360,175,0,0,0
39,0,-25,75,0,0,70,0,-11,12,0,-11,12,120,102,91,90,91,99,120,99,91,102,99,101,370,90,180,180,180,130,370,180,0,0,0
40,-25,-50,50,-50,-50,50,0,-12,14,0,-12,14,120,100,90,90,90,100,120,100,90,100,100,100,400,100,200,200,200,150,400,200,0,0,0
41,-25,-50,50,-50,-50,50,0,-12,14,0,-12,14,118,99,89,91,90,101,118,100,89,98,100,100,405,105,205,205,205,160,405,205,0,0,0
42,-25,-50,50,-50,-50,50,0,-12,14,0,-12,14,116,98,88,92,90,102,116,100,88,96,100,100,410,105,205,205,205,160,410,205,0,0,0
43,-25,-50,50,-50,-50,50,0,-12,14,0,-12,14,114,97,87,93,90,103,114,100,87,94,100,100,415,105,210,210,210,160,415,210,0,0,0
44,-25,-50,50,-50,-50,50,0,-12,14,0,-12,14,112,96,86,94,90,104,112,100,86,92,100,100,420,110,210,210,210,170,420,210,0,0,0
45,-25,-75,50,-50,-50,50,0,-13,16,0,-13,16,110,95,85,95,90,105,110,100,85,90,100,100,430,110,215,215,215,170,430,215,0,0,0
46,-25,-75,50,-50,-50,50,0,-13,16,0,-13,16,108,94,84,96,90,106,108,100,84,88,100,100,440,110,215,215,215,170,440,215,0,0,0
47,-25,-75,50,-50,-50,50,0,-13,16,0,-13,16,106,93,83,97,90,107,106,100,83,86,100,100,450,115,220,220,220,180,450,220,0,0,0
48,-25,-75,50,-50,-50,50,0,-13,16,0,-13,16,104,92,82,98,90,108,104,100,82,84,100,100,460,115,225,225,225,180,460,225,0,0,0
49,-25,-75,50,-50,-50,50,0,-13,16,0,-13,16,102,91,81,99,90,109,102,100,81,82,100,100,470,115,230,230,230,180,470,230,0,0,0
50,-50,-100,35,-50,-50,50,0,-14,18,0,-14,18,100,90,80,100,90,110,100,100,80,80,100,100,500,125,250,250,250,200,500,250,0,0,0
51,-50,-100,35,-50,-50,50,0,-14,18,0,-14,18,99,89,79,100,91,111,99,101,79,78,101,99,505,130,255,255,255,210,505,255,0,0,0
52,-50,-100,35,-50,-50,50,0,-14,18,0,-14,18,98,88,78,100,92,112,98,102,78,76,102,98,510,130,255,255,255,210,510,255,0,0,0
53,-50,-100,35,-50,-50,50,0,-14,18,0,-14,18,97,87,77,100,93,113,97,103,77,74,103,97,515,130,260,260,260,210,515,260,0,0,0
54,-50,-100,35,-50,-50,50,0,-14,18,0,-14,18,96,86,76,100,94,114,96,104,76,72,104,96,520,135,260,260,260,220,520,260,0,0,0
55,-50,-100,35,-50,-50,50,0,-15,20,0,-15,20,95,85,75,100,95,115,95,105,75,70,105,95,530,135,265,265,265,220,530,265,0,0,0
56,-50,-100,35,-50,-50,30,0,-15,20,0,-15,20,94,84,74,100,96,116,94,106,74,68,106,94,540,135,265,265,265,220,540,265,0,0,0
57,-50,-100,35,-50,-50,30,0,-15,20,0,-15,20,93,83,73,100,97,117,93,107,73,66,107,93,550,140,270,270,270,230,550,270,0,0,0
58,-50,-100,35,-50,-50,30,0,-15,20,0,-15,20,92,82,72,100,98,118,92,108,72,64,108,92,560,140,275,275,275,230,560,275,0,0,0
59,-50,-100,35,-50,-50,30,0,-15,20,0,-15,20,91,81,71,100,99,119,91,109,71,62,109,91,570,140,280,280,280,230,570,280,0,0,0
60,-75,-100,15,-100,-100,30,0,-16,22,0,-16,22,90,80,70,100,100,120,90,110,70,60,110,90,600,150,300,300,300,250,600,300,0,0,0
61,-75,-100,15,-100,-100,30,0,-16,22,0,-16,22,89,79,69,100,100,120,89,110,69,61,110,89,605,155,305,305,305,260,605,305,0,0,0
62,-75,-100,15,-100,-100,30,0,-16,22,0,-16,22,88,78,68,100,100,120,88,110,68,62,110,88,610,155,305,305,305,260,610,305,0,0,0
63,-75,-100,15,-100,-100,30,0,-16,22,0,-16,22,87,77,67,100,100,120,87,110,67,63,110,87,615,155,310,310,310,260,615,310,0,0,0
64,-75,-100,15,-100,-100,30,0,-16,22,0,-16,22,86,76,66,100,100,120,86,110,66,64,110,86,620,160,310,310,310,270,620,310,0,0,0
65,-75,-100,15,-100,-100,30,0,-17,24,0,-17,24,85,75,65,100,100,120,85,110,65,65,110,85,630,160,315,315,315,270,630,315,0,0,0
66,-75,-100,15,-100,-100,30,0,-17,24,0,-17,24,84,74,64,100,100,120,84,110,64,66,110,84,640,160,315,315,315,270,640,315,0,0,0
67,-75,-100,15,-100,-100,30,0,-17,24,0,-17,24,83,73,63,100,100,120,83,110,63,67,110,83,650,165,320,320,320,280,650,320,0,0,0
68,-75,-100,15,-100,-100,30,0,-17,24,0,-17,24,82,72,62,100,100,120,82,110,62,68,110,82,660,165,325,325,325,280,660,325,0,0,0
69,-75,-100,15,-100,-100,30,0,-17,24,0,-17,24,81,71,61,100,100,120,81,110,61,69,110,81,670,165,330,330,330,280,670,330,0,0,0
70,-100,-100,5,-100,-100,30,0,-18,26,0,-18,26,80,70,60,100,100,120,80,110,60,70,110,80,700,175,350,350,350,300,700,350,0,0,0
71,-100,-100,5,-100,-100,30,0,-18,26,0,-18,26,79,69,59,102,100,120,79,111,59,71,111,79,705,180,355,355,355,310,705,355,0,0,0
72,-100,-100,5,-100,-100,30,0,-18,26,0,-18,26,78,68,58,104,100,120,78,112,58,72,112,78,710,180,355,355,355,310,710,355,0,0,0
73,-100,-100,5,-100,-100,30,0,-18,26,0,-18,26,77,67,57,106,100,120,77,113,57,73,113,77,715,180,360,360,360,310,715,360,0,0,0
74,-100,-100,5,-100,-100,30,0,-18,26,0,-18,26,76,66,56,108,100,120,76,114,56,74,114,76,720,185,360,360,360,320,720,360,0,0,0
75,-100,-100,5,-100,-100,30,0,-19,28,0,-19,28,75,65,55,110,100,120,75,115,55,75,115,75,730,185,365,365,365,320,730,365,0,0,0
76,-100,-100,5,-100,-100,30,0,-19,28,0,-19,28,74,64,54,112,100,120,74,116,54,76,116,74,740,185,365,365,365,320,740,365,0,0,0
77,-100,-100,5,-100,-100,30,0,-19,28,0,-19,28,73,63,53,114,100,120,73,117,53,77,117,73,750,190,370,370,370,330,750,370,0,0,0
78,-100,-100,5,-100,-100,30,0,-19,28,0,-19,28,72,62,52,116,100,120,72,118,52,78,118,72,760,190,375,375,375,330,760,375,0,0,0
79,-100,-100,5,-100,-100,30,0,-19,28,0,-19,28,71,61,51,118,100,120,71,119,51,79,119,71,770,190,380,380,380,330,770,380,0,0,0
80,-100,-100,0,-100,-100,20,0,-20,30,0,-20,30,70,60,50,120,100,120,70,120,50,80,120,70,800,200,400,400,400,350,800,400,0,0,0
81,-100,-100,0,-100,-100,20,0,-20,30,0,-20,30,69,59,50,120,102,120,69,120,50,81,120,69,805,205,405,405,405,360,805,405,0,0,0
82,-100,-100,0,-100,-100,20,0,-20,30,0,-20,30,68,58,50,120,104,120,68,120,50,82,120,68,810,205,405,405,405,360,810,405,0,0,0
83,-100,-100,0,-100,-100,20,0,-20,30,0,-20,30,67,57,50,120,106,120,67,120,50,83,120,67,815,205,410,410,410,360,815,410,0,0,0
84,-100,-100,0,-100,-100,20,0,-20,30,0,-20,30,66,56,50,120,108,120,66,120,50,84,120,66,820,210,410,410,410,370,820,410,0,0,0
85,-100,-100,0,-100,-100,20,0,-20,30,0,-20,30,65,55,50,120,110,120,65,120,50,85,120,65,830,210,415,415,415,370,830,415,0,0,0
86,-100,-100,0,-100,-100,20,0,-20,30,0,-20,30,64,54,50,120,112,120,64,120,50,86,120,64,840,210,415,415,415,370,840,415,0,0,0
87,-100,-100,0,-100,-100,20,0,-20,30,0,-20,30,63,53,50,120,114,120,63,120,50,87,120,63,850,215,420,420,420,380,850,420,0,0,0
88,-100,-100,0,-100,-100,20,0,-20,30,0,-20,30,62,52,50,120,116,120,62,120,50,88,120,62,860,215,425,425,425,380,860,425,0,0,0
89,-100,-100,0,-100,-100,20,0,-20,30,0,-20,30,61,51,50,120,118,120,61,120,50,89,120,61,870,215,430,430,430,380,870,430,0,0,0
90,-100,-100,0,-100,-100,10,0,-20,30,0,-20,30,60,50,50,120,120,120,60,120,50,90,120,60,900,225,450,450,450,400,900,450,0,0,0
91,-100,-100,0,-100,-100,10,0,-20,30,0,-20,30,59,50,50,120,120,120,59,120,50,91,120,59,905,230,455,455,455,410,905,455,0,0,0
92,-100,-100,0,-100,-100,10,0,-20,30,0,-20,30,58,50,50,120,120,120,58,120,50,92,120,58,910,230,455,455,455,410,910,455,0,0,0
93,-100,-100,0,-100,-100,10,0,-20,30,0,-20,30,57,50,50,120,120,120,57,120,50,93,120,57,915,230,460,460,460,410,915,460,0,0,0
94,-100,-100,0,-100,-100,10,0,-20,30,0,-20,30,56,50,50,120,120,120,56,120,50,94,120,56,920,235,460,460,460,420,920,460,0,0,0
95,-100,-100,0,-100,-100,10,0,-20,30,0,-20,30,55,50,50,120,120,120,55,120,50,95,120,55,930,235,465,465,465,420,930,465,0,0,0
96,-100,-100,0,-100,-100,10,0,-20,30,0,-20,30,54,50,50,120,120,120,54,120,50,96,120,54,940,235,465,465,465,420,940,465,0,0,0
97,-100,-100,0,-100,-100,10,0,-20,30,0,-20,30,53,50,50,120,120,120,53,120,50,97,120,53,950,240,470,470,470,430,950,470,0,0,0
98,-100,-100,0,-100,-100,10,0,-20,30,0,-20,30,52,50,50,120,120,120,52,120,50,98,120,52,960,240,475,475,475,430,960,475,0,0,0
99,-100,-100,0,-100,-100,10,0,-20,30,0,-20,30,51,50,50,120,120,120,51,120,50,99,120,51,970,240,480,480,480,430,970,480,0,0,0
100,-100,-100,0,-100,-100,10,0,-20,30,0,-20,30,50,50,50,120,120,120,50,120,50,100,120,50,1000,250,500,500,500,450,1000,500,0,0,0
