#,94,95,96,97,98,1,2,3,4,5,6,7,101,102,103,104,105,106,107,108,109,110,111,112,201,202,203,204,205,206,207,208,301,302,303
30,0,-25,75,0,0,90,0,-10,10,0,-10,10,120,120,100,90,100,90,120,90,100,120,90,110,300,75,150,150,150,100,300,150,0,0,0
31,0,-25,75,0,0,90,0,-10,10,0,-10,10,120,118,99,90,99,91,120,91,99,118,91,109,305,80,155,155,155,110,305,155,0,0,0
32,0,-25,75,0,0,90,0,-10,10,0,-10,10,120,116,98,90,98,92,120,92,98,116,92,108,310,80,155,155,155,110,310,155,0,0,0
33,0,-25,75,0,0,90,0,-10,10,0,-10,10,120,114,97,90,97,93,120,93,97,114,93,107,315,80,160,160,160,110,315,160,0,0,0
34,0,-25,75,0,0,90,0,-10,10,0,-10,10,120,112,96,90,96,94,120,94,96,112,94,106,320,85,160,160,160,120,320,160,0,0,0
35,0,-25,75,0,0,90,0,-11,12,0,-11,12,120,110,95,90,95,95,120,95,95,110,95,105,330,85,165,165,165,120,330,165,0,0,0
36,0,-25,75,0,0,90,0,-11,12,0,-11,12,120,108,94,90,94,96,120,96,94,108,96,104,340,85,165,165,165,120,340,165,0,0,0
37,0,-25,75,0,0,90,0,-11,12,0,-11,12,120,106,93,90,93,97,120,97,93,106,97,103,350,90,170,170,170,130,350,170,0,0,0
38,0,-25,75,0,0,90,0,-11,12,0,-11,12,120,104,92,90,92,98,120,98,92,104,98,102,360,90,175,175,175,130,360,175,0,0,0
39,0,-25,75,0,0,90,0,-11,12,0,-11,12,120,102,91,90,91,99,120,99,91,102,99,101,370,90,180,180,180,130,370,180,0,0,0
40,-25,-50,50,-50,-50,70,0,-12,14,0,-12,14,120,100,90,90,90,100,120,100,90,100,100,100,400,100,200,200,200,150,400,200,0,0,0
41,-25,-50,50,-50,-50,70,0,-12,14,0,-12,14,118,99,89,91,90,101,118,100,89,98,100,100,405,105,205,205,205,160,405,205,0,0,0
42,-25,-50,50,-50,-50,70,0,-12,14,0,-12,14,116,98,88,92,90,102,116,100,88,96,100,100,410,105,205,205,205,160,410,205,0,0,0
43,-25,-50,50,-50,-50,70,0,-12,14,0,-12,14,114,97,87,93,90,103,114,100,87,94,100,100,415,105,210,210,210,160,415,210,0,0,0
44,-25,-50,50,-50,-50,70,0,-12,14,0,-12,14,112,96,86,94,90,104,112,100,86,92,100,100,420,110,210,210,210,170,420,210,0,0,0
45,-25,-75,50,-50,-50,70,0,-13,16,0,-13,16,110,95,85,95,90,105,110,100,85,90,100,100,430,110,215,215,215,170,430,215,0,0,0
46,-25,-75,50,-50,-50,70,0,-13,16,0,-13,16,108,94,84,96,90,106,108,100,84,88,100,100,440,110,215,215,215,170,440,215,0,0,0
47,-25,-75,50,-50,-50,70,0,-13,16,0,-13,16,106,93,83,97,90,107,106,100,83,86,100,100,450,115,220,220,220,180,450,220,0,0,0
48,-25,-75,50,-50,-50,70,0,-13,16,0,-13,16,104,92,82,98,90,108,104,100,82,84,100,100,460,115,225,225,225,180,460,225,0,0,0
49,-25,-75,50,-50,-50,70,0,-13,16,0,-13,16,102,91,81,99,90,109,102,100,81,82,100,100,470,115,230,230,230,180,470,230,0,0,0
50,-50,-100,35,-50,-50,70,0,-14,18,0,-14,18,100,90,80,100,90,110,100,100,80,80,100,100,500,125,250,250,250,200,500,250,0,0,0
51,-50,-100,35,-50,-50,70,0,-14,18,0,-14,18,99,89,79,100,91,111,99,101,79,78,101,99,505,130,255,255,255,210,505,255,0,0,0
52,-50,-100,35,-50,-50,70,0,-14,18,0,-14,18,98,88,78,100,92,112,98,102,78,76,102,98,510,130,255,255,255,210,510,255,0,0,0
53,-50,-100,35,-50,-50,70,0,-14,18,0,-14,18,97,87,77,100,93,113,97,103,77,74,103,97,515,130,260,260,260,210,515,260,0,0,0
54,-50,-100,35,-50,-50,70,0,-14,18,0,-14,18,96,86,76,100,94,114,96,104,76,72,104,96,520,135,260,260,260,220,520,260,0,0,0
55,-50,-100,35,-50,-50,70,0,-15,20,0,-15,20,95,85,75,100,95,115,95,105,75,70,105,95,530,135,265,265,265,220,530,265,0,0,0
56,-50,-100,35,-50,-50,50,0,-15,20,0,-15,20,94,84,74,100,96,116,94,106,74,68,106,94,540,135,265,265,265,220,540,265,0,0,0
57,-50,-100,35,-50,-50,50,0,-15,20,0,-15,20,93,83,73,100,97,117,93,107,73,66,107,93,550,140,270,270,270,230,550,270,0,0,0
58,-50,-100,35,-50,-50,50,0,-15,20,0,-15,20,92,82,72,100,98,118,92,108,72,64,108,92,560,140,275,275,275,230,560,275,0,0,0
59,-50,-100,35,-50,-50,50,0,-15,20,0,-15,20,91,81,71,100,99,119,91,109,71,62,109,91,570,140,280,280,280,230,570,280,0,0,0
60,-75,-100,15,-100,-100,50,0,-16,22,0,-16,22,90,80,70,100,100,120,90,110,70,60,110,90,600,150,300,300,300,250,600,300,0,0,0

